eventID,year,month,day,longitude,latitude,magnitude,sigmaMagnitude
26430,2007,9,8,6.51,46.27,2,0.258
26431,2007,9,8,9.1105,47.4049,1.90794,0.262094
26432,2007,9,9,2.37,47.32,1.6,0.331
26433,2007,9,9,-0.82,43.13,1.5,0.363
26434,2007,9,9,6.67,45.25,1.4,0.4
26435,2007,9,9,0.2,43.01,2,0.246
26436,2007,9,9,6.88,46.03,1.6,0.331
26437,2007,9,9,9.0153,48.4417,2.17362,0.24
26438,2007,9,10,2.91,46.04,1.8,0.285
26439,2007,9,10,6.46,45.43,1.6,0.331
26440,2007,9,10,-2.71,47,1.6,0.331
26441,2007,9,10,7.54,44.28,1.9,0.265
26442,2007,9,11,-0.42,43.07,1.6,0.332
26443,2007,9,11,1.1808,42.4825,3,0.24
26444,2007,9,12,-1.2,47.61,2.1,0.235
26445,2007,9,12,9.4921,47.0865,1.84152,0.278035
26446,2007,9,13,3.22,42.42,1.8,0.298
26447,2007,9,13,6.89,46.01,1.7,0.31
26448,2007,9,14,-1.63,43.04,1.7,0.315
26449,2007,9,14,7.507,41.4755,2.6,0.24
26450,2007,9,14,1.88,42.92,1.8,0.288
26451,2007,9,14,5.39,43.53,1.6,0.347
26452,2007,9,15,6.89,44.53,1.5,0.363
26453,2007,9,15,7.26,45.06,1.57584,0.341798
26454,2007,9,15,9.0186,47.0031,1.90794,0.262094
26455,2007,9,15,7.06,45.77,1.6,0.331
26456,2007,9,15,6.64,45.52,1.9,0.271
26457,2007,9,16,0.23,46.73,2.1,0.235
26458,2007,9,16,7.21,44.77,1.4,0.38
26459,2007,9,17,7.0868,46.4808,1.97436,0.246154
26460,2007,9,17,2.25,42.83,1.6,0.332
26461,2007,9,17,9.4436,45.3451,2.7,0.24
26462,2007,9,18,-0.07,45.05,1.8,0.285
26463,2007,9,18,-1.17,43.22,1.5,0.368
26464,2007,9,18,0.06,43,1.3,0.405
26465,2007,9,18,9.5225,44.3132,2.17362,0.24
26466,2007,9,18,7.18,44.78,1.8,0.3
26467,2007,9,19,9.1268,47.3887,2.30646,0.24
26468,2007,9,19,-0.6,43.08,2.3,0.21
26469,2007,9,19,6.82,44.56,1.8,0.3
26470,2007,9,19,5.94,44.04,1.6,0.347
26471,2007,9,19,7.68,44.26,1.3,0.413
26472,2007,9,19,2.6037,41.5822,2.30646,0.24
26473,2007,9,19,1.19,46.12,1.6,0.331
26474,2007,9,20,7.06,45.22,1.7,0.31
26475,2007,9,21,7.855,45.9522,1.70868,0.309917
26476,2007,9,21,0.32,42.98,1.6,0.344
26477,2007,9,21,7.3,44.37,1.7751,0.293976
26478,2007,9,21,3.33,46.24,2,0.258
26479,2007,9,21,7.8,43.74,1.4,0.38
26480,2007,9,22,6.64,44.87,2,0.258
26481,2007,9,22,6.8917,46.8899,2.04078,0.24
26482,2007,9,22,-0.34,48.27,1.8,0.285
26483,2007,9,22,2.46,43.43,2,0.258
26484,2007,9,22,-3.44,49.04,1.6,0.331
26485,2007,9,23,6.8,44.07,1.4,0.386
26486,2007,9,23,-1.05,47.98,2.4,0.205
26487,2007,9,23,2.663,41.8573,2.168406,0.24
26488,2007,9,23,7.26,43.96,1.4,0.38
26489,2007,9,24,1.6,42.54,1.7,0.315
26490,2007,9,24,-0.65,43.43,1.7,0.315
26491,2007,9,25,3.26,44.39,1.8,0.3
26492,2007,9,25,-1.74,43.25,1.5,0.363
26493,2007,9,25,-0.02,43.02,1.7,0.315
26494,2007,9,26,2.87,44.76,1.7,0.315
26495,2007,9,26,7.3748,46.3235,1.7751,0.293976
26496,2007,9,26,1.36,46.66,1.8,0.3
26497,2007,9,26,2.0524,53.3328,3.1,0.24
26498,2007,9,26,7.22,49.05,1.8,0.3
26499,2007,9,27,6.88,44.47,1.5,0.363
26500,2007,9,27,6.85,45.56,1.6,0.347
26501,2007,9,27,7.3,44.4,1.70868,0.309917
26502,2007,9,28,7.54,44.19,1.5,0.373
26503,2007,9,28,-1.51,43.02,1.8,0.288
26504,2007,9,29,6.49,46.12,1.8,0.285
26505,2007,9,29,2,42.43,1.1,0.47
26506,2007,9,29,7.56,48.06,1.8,0.3
26507,2007,9,29,8.9324,48.4307,1.84152,0.278035
26508,2007,9,30,7.6,44.77,1.97436,0.246154
26509,2007,9,30,0.8,42.65,1.6,0.344
26510,2007,9,30,3.02,45.83,1.6,0.331
26511,2007,9,30,2.2,42.36,1.4,0.38
26512,2007,9,30,8.702,48.8116,1.70868,0.309917
26513,2007,9,30,-2.82,47.99,1.8,0.3
26514,2007,10,1,7.4424,50.0655,2.17362,0.24
26515,2007,10,1,4.54,44.22,1.6,0.331
26516,2007,10,1,0.05,43.02,1.2,0.457
26517,2007,10,2,6.85,45.54,1.6,0.331
26518,2007,10,2,-0.07,46.11,1.8,0.3
26519,2007,10,3,0.72,42.63,1.7,0.321
26520,2007,10,3,-1.21,43.22,1.3,0.405
26521,2007,10,3,-0.32,43.09,2.4,0.201
26522,2007,10,3,6.59,45.42,1.6,0.331
26523,2007,10,3,-2.19,46.94,1.8,0.285
26524,2007,10,4,2.26,42.48,1.6,0.344
26525,2007,10,4,7.9336,46.2638,2.37288,0.24
26526,2007,10,5,6.55,45.02,3.1,0.071
26527,2007,10,5,2.3414,52.959,3.1,0.24
26528,2007,10,5,7.62,44.32,2.1,0.237
26529,2007,10,5,6.19,45.66,2.1,0.235
26530,2007,10,5,-1.38,45.9,1.9,0.271
26531,2007,10,6,5.53,43.75,1.3,0.415
26532,2007,10,6,-0.85,42.88,1.5,0.368
26533,2007,10,6,7.4,45.3,1.6,0.347
26534,2007,10,7,0.26,43,1.7,0.315
26535,2007,10,7,8.874,46.8226,1.84152,0.278035
26536,2007,10,7,7.28,44.47,2.17362,0.24
26537,2007,10,7,9.7549,46.7659,2.04078,0.24
26538,2007,10,7,5.6826,41.0146,2.1072,0.24
26539,2007,10,8,-3.44,48.28,2.7,0.074
26540,2007,10,8,6.71,44.62,2,0.246
26541,2007,10,9,7.21,44.09,1.6,0.347
26542,2007,10,9,1.13,42.76,1.5,0.363
26543,2007,10,10,2.1182,41.9095,2.04078,0.24
26544,2007,10,10,6.67,48.33,1.8,0.3
26545,2007,10,10,10.9089,44.156,2.37288,0.24
26546,2007,10,11,1.9655,41.403,2.8,0.24
26547,2007,10,11,2.79,46.25,1.2,0.432
26548,2007,10,12,7.82,43.98,1.6,0.347
26549,2007,10,12,7.1113,46.4635,2.50572,0.24
26550,2007,10,13,7.04,47.79,1.6,0.331
26551,2007,10,13,7.2639,46.0623,2.1072,0.24
26552,2007,10,13,8.929,48.6252,1.97436,0.246154
26553,2007,10,14,6.67,48.32,2,0.258
26554,2007,10,15,6.52,45.37,1.4,0.4
26555,2007,10,15,10.6465,47.1996,2.6,0.24
26556,2007,10,15,-1.4275,42.828,2.7,0.24
26557,2007,10,16,7.45,44.24,1.4,0.4
26558,2007,10,17,0.26,42.92,1.1,0.468
26559,2007,10,17,7.62,47.93,2.1,0.235
26560,2007,10,17,0,43.02,1.5,0.356
26561,2007,10,17,-1.13,43.16,1.8,0.3
26562,2007,10,17,6.8,44.61,1.2,0.432
26563,2007,10,18,-0.4,43.09,2.4,0.201
26564,2007,10,18,3.77,45.41,2,0.246
26565,2007,10,18,-0.34,49.97,1.8,0.285
26566,2007,10,19,6.83,44.11,1.9,0.276
26567,2007,10,19,1.55,42.82,1.4,0.393
26568,2007,10,20,7.6,48.29,1.6,0.331
26569,2007,10,20,6.79,47.03,1.8,0.3
26570,2007,10,20,0.5,43.03,2,0.258
26571,2007,10,22,2.05,42.76,1.7,0.315
26572,2007,10,23,-1.61,43.16,1.5,0.368
26573,2007,10,23,-1.24,43.35,1.7,0.321
26574,2007,10,23,-0.02,43.04,1.4,0.393
26575,2007,10,24,-1.03,42.81,1.4,0.38
26576,2007,10,24,6.95,44.11,2,0.258
26577,2007,10,24,7.34,45.01,2.9,0.24
26578,2007,10,25,7.9738,48.1545,2.17362,0.24
26579,2007,10,25,7.28,44.48,2.50572,0.24
26580,2007,10,25,0.12,42.68,2,0.246
26581,2007,10,26,2.94,45.67,2,0.258
26582,2007,10,26,7.52,44.25,1.7,0.31
26583,2007,10,26,-0.89,43.07,1.7,0.315
26584,2007,10,27,-2.1588,43.1136,2.50572,0.24
26585,2007,10,27,-1.8848,42.7262,1.70868,0.309917
26586,2007,10,27,0.65,42.7,1.7,0.315
26587,2007,10,27,9.0134,48.4418,2.17362,0.24
26588,2007,10,28,7.8004,45.9775,1.7751,0.293976
26589,2007,10,28,0.9685,42.5788,1.97436,0.246154
26590,2007,10,28,-1.96,46.91,2.9,0.071
26591,2007,10,28,3.45,46.41,1.8,0.3
26592,2007,10,28,-0.12,46.98,2,0.258
26593,2007,10,29,2.97,45.97,1.6,0.331
26594,2007,10,29,2.09,42.54,1.5,0.356
26595,2007,10,30,7.12,47.37,2.1,0.235
26596,2007,10,31,-2.3884,41.6549,2.04078,0.24
26597,2007,10,31,7.3649,46.3108,2.37288,0.24
26598,2007,10,31,-0.16,46.47,1.5,0.363
26599,2007,10,31,7.8682,45.9713,1.97436,0.246154
26600,2007,11,1,7.0313,46.7359,2.24004,0.24
26601,2007,11,2,-1.64,43.28,1.5,0.363
26602,2007,11,2,6.88,44.56,1.6,0.347
26603,2007,11,3,-1.2452,40.0089,2.30646,0.24
26604,2007,11,3,7.68,47.51,1.6,0.347
26605,2007,11,3,7.4163,46.0606,1.7751,0.293976
26606,2007,11,3,-0.74,43.05,2.2,0.217
26607,2007,11,3,2.86,45.59,1.8,0.285
26608,2007,11,3,10.9026,43.2544,2.6,0.24
26609,2007,11,4,3.77,45.39,1.2,0.432
26610,2007,11,4,2.77,46.25,1.4,0.38
26611,2007,11,4,2.96,45.94,1.7,0.315
26612,2007,11,5,6.5,45.89,1.4,0.4
26613,2007,11,5,9.5167,44.3359,2.04078,0.24
26614,2007,11,5,5.54,45.98,1.8,0.285
26615,2007,11,6,-0.71,48.6,2.3,0.21
26616,2007,11,6,-3.7,47.91,1,0.505
26617,2007,11,6,-1.4803,42.8502,1.64226,0.325858
26618,2007,11,7,4.432,50.4342,1.90794,0.262094
26619,2007,11,7,6.53,45.07,1.6,0.331
26620,2007,11,7,-0.47,46.19,2.5,0.2
26621,2007,11,8,1.5462,42.3398,2.168406,0.24
26622,2007,11,8,6.75,44.8,1.6,0.347
26623,2007,11,8,8.8326,48.4063,1.97436,0.246154
26624,2007,11,8,10.2338,44.8354,2.04078,0.24
26625,2007,11,9,7.34,44.4,2.7,0.24
26626,2007,11,9,-1.3413,42.5765,2.04078,0.24
26627,2007,11,9,-1.4647,42.8448,1.733521,0.303955
26628,2007,11,9,-1.13,42.83,2.1,0.235
26629,2007,11,9,-3.33,48,1.8,0.3
26630,2007,11,10,2.71,46.02,1.6,0.347
26631,2007,11,10,7.59,47.84,2,0.258
26632,2007,11,11,5.99,47.4,1.6,0.347
26633,2007,11,12,5.21,45.73,1.8,0.285
26634,2007,11,12,-0.6,43.43,2,0.246
26635,2007,11,13,1.54,46.27,1.5,0.363
26636,2007,11,13,8.6869,44.045,2.30646,0.24
26637,2007,11,13,6.71,44.63,1.2,0.45
26638,2007,11,15,0,43.01,3.5,0.21
26639,2007,11,16,6.77,44.78,1.7,0.315
26640,2007,11,16,7.3203,50.3573,1.97436,0.246154
26641,2007,11,16,1.66,46.63,1.8,0.3
26642,2007,11,17,-0.68,42.74,1.6,0.331
26643,2007,11,17,6.25,45.56,1.8,0.3
26644,2007,11,17,-1.3339,40.0051,2.1072,0.24
26645,2007,11,17,6.5,45.17,1.4,0.397
26646,2007,11,18,-0.46,43.11,1.5,0.363
26647,2007,11,20,6.7,47.85,1.6,0.331
26648,2007,11,20,7.8389,50.1923,2.4393,0.24
26649,2007,11,21,-0.82,47.47,2.4,0.201
26650,2007,11,21,6.39,45.25,1.7,0.31
26651,2007,11,22,0.57,42.76,1.5,0.363
26652,2007,11,22,0.243,40.0213,2.6,0.24
26653,2007,11,22,6.7,45.48,1.6,0.335
26654,2007,11,22,-1.4377,42.6972,2.37288,0.24
26655,2007,11,22,-3.34,48.22,2,0.258
26656,2007,11,23,6.88,44.92,1.8,0.3
26657,2007,11,23,5.81,45.15,1.8,0.3
26658,2007,11,23,10.8273,44.3286,2.30646,0.24
26659,2007,11,24,6.63,44.68,1.1,0.468
26660,2007,11,24,-1.06,43.16,3.1,0.07
26661,2007,11,24,6.344,50.7921,1.97436,0.246154
26662,2007,11,25,5.8704,50.4074,3.1,0.24
26663,2007,11,25,-1.84,43.22,1.8,0.3
26664,2007,11,25,8.9635,48.618,2.24004,0.24
26665,2007,11,25,6.89,46.05,1.6,0.331
26666,2007,11,25,-0.59,43.07,1.4,0.38
26667,2007,11,26,-4.63,48.52,1.8,0.285
26668,2007,11,27,6.55,45.32,1.8,0.3
26669,2007,11,27,-2.67,48.09,2.3,0.21
26670,2007,11,27,7.76,47.77,2.2,0.225
26671,2007,11,28,6.99,44.59,1.6,0.347
26672,2007,11,28,-0.1,46.99,2,0.258
26673,2007,11,28,5.43,46.02,1.9,0.271
26674,2007,11,29,7.54,44.03,1.6,0.347
26675,2007,11,30,5.63,45.83,1.9,0.271
26676,2007,11,30,6.77,44.78,1.7,0.315
26677,2007,11,30,10.2658,43.677,2.17362,0.24
26678,2007,11,30,-3.2369,52.8907,2.7,0.24
26679,2007,12,1,7.89,44.17,2.1,0.235
26680,2007,12,1,7.2134,50.5679,1.97436,0.246154
26681,2007,12,1,7.8,48.15,1.6,0.347
26682,2007,12,1,-1.71,43.02,1.8,0.285
26683,2007,12,1,7.76,43.71,2,0.246
26684,2007,12,1,6.67,44.51,1.6,0.331
26685,2007,12,2,-4.5301,49.6954,2.17362,0.24
26686,2007,12,3,6.87,45.33,2,0.258
26687,2007,12,4,2.607,41.5795,1.7751,0.293976
26688,2007,12,4,7.49,47.27,1.6,0.347
26689,2007,12,4,8.592,44.8568,2.17362,0.24
26690,2007,12,5,-1.54,43.1,2,0.258
26691,2007,12,5,-1.14,43.74,2,0.258
26692,2007,12,5,-0.66,43.44,1.8,0.285
26693,2007,12,5,9.5037,45.3042,2.6,0.24
26694,2007,12,5,-1.03,50.04,2,0.258
26695,2007,12,6,6.8373,46.6942,1.90794,0.262094
26696,2007,12,7,-0.69,46.89,3.2,0.069
26697,2007,12,7,8.9394,46.84,1.84152,0.278035
26698,2007,12,7,1.2555,42.1257,1.90794,0.262094
26699,2007,12,7,7.02,44.41,1.9,0.271
26700,2007,12,9,6.67,48.33,2.3,0.21
26701,2007,12,9,8.9701,48.2091,1.90794,0.262094
26702,2007,12,10,6.69,44.72,1.7,0.31
26703,2007,12,10,-1.02,42.83,2.5,0.2
26704,2007,12,10,0.71,43.01,1.4,0.38
26705,2007,12,11,7.7984,44.6039,1.90794,0.262094
26706,2007,12,11,7.0939,46.483,2.37288,0.24
26707,2007,12,12,-4.28,48.24,2,0.258
26708,2007,12,12,6.62,46.15,2.3,0.21
26709,2007,12,12,2.79,46.08,1.6,0.331
26710,2007,12,13,6.89,44.56,2,0.246
26711,2007,12,13,8.2361,49.676,2.4393,0.24
26712,2007,12,13,-1.11,50.29,1.8,0.3
26713,2007,12,14,6.94,45.95,2,0.258
26714,2007,12,14,7.6548,45.2276,2.24004,0.24
26715,2007,12,15,-1.4612,42.7082,2.24004,0.24
26716,2007,12,16,8.3472,46.8761,1.7751,0.293976
26717,2007,12,16,0.97,46.54,1.9,0.271
26718,2007,12,17,-0.59,43.08,1.8,0.285
26719,2007,12,17,5.74,44.97,1.4,0.397
26720,2007,12,17,1.14,47.47,2.8,0.072
26721,2007,12,18,-1.4,48.41,2.4,0.205
26722,2007,12,18,6.7,44.84,1.2,0.45
26723,2007,12,18,10.7134,47.3054,2.30646,0.24
26724,2007,12,20,5.41,49.09,2,0.258
26725,2007,12,20,9.2072,46.6029,2.1072,0.24
26726,2007,12,21,8.9771,46.8578,1.84152,0.278035
26727,2007,12,22,1.24,46.36,2.1,0.235
26728,2007,12,22,6.48,47.99,1.4,0.38
26729,2007,12,22,10.8466,45.9357,1.90794,0.262094
26730,2007,12,23,6.87,45.9,1.5,0.363
26731,2007,12,23,6.65,45.01,1.6,0.347
26732,2007,12,23,6.87,44.55,1.8,0.3
26733,2007,12,23,5.41,45.13,1.7,0.315
26734,2007,12,24,-0.48,43.06,1.6,0.347
26735,2007,12,24,9.4727,41.0431,2.1072,0.24
26736,2007,12,25,7.18,44.08,1.6,0.331
26737,2007,12,25,7.43,44.55,1.70868,0.309917
26738,2007,12,26,0.89,42.6,2.4,0.201
26739,2007,12,26,-1.31,43.16,1.5,0.363
26740,2007,12,26,2.42,46.73,1.8,0.3
26741,2007,12,27,-0.77,43.15,1.8,0.3
26742,2007,12,28,7.29,45.08,1.37658,0.389621
26743,2007,12,28,10.2911,44.499,3.60944,0.24
26744,2007,12,29,6.0471,50.8064,1.97436,0.246154
26745,2007,12,29,1.77,42.48,1.5,0.356
26746,2007,12,29,6.59,45.29,1.6,0.331
26747,2007,12,30,-1.09,43.11,1.6,0.347
26748,2007,12,30,8.1074,48.0183,1.50942,0.357739
26749,2007,12,30,-1.5,47.53,1.6,0.331
26750,2007,12,31,2.5685,41.8648,2.458329,0.24
26751,2007,12,31,7.45,44.76,1.937464,0.255009
26752,2007,12,31,5.32,45.45,1.7,0.315
26753,2007,12,31,6.38,46.33,1.8,0.285
26754,2008,1,1,-1.28,42.95,1.7,0.315
26755,2008,1,1,7.03,44.56,1.3,0.415
26756,2008,1,2,5.94,45.18,1.4,0.38
26757,2008,1,2,6.98,45.62,1.6,0.347
26758,2008,1,2,10.0152,45.5722,2.17362,0.24
26759,2008,1,3,0.4052,40.7632,2.24004,0.24
26760,2008,1,3,7.6086,45.9941,2.24004,0.24
26761,2008,1,4,9.8531,44.2075,2.1072,0.24
26762,2008,1,4,6.5,45.07,1.4,0.38
26763,2008,1,5,5.1,45.66,2.4,0.201
26764,2008,1,5,-0.6,43.29,1.7,0.315
26765,2008,1,5,-0.04,43.03,1.5,0.356
26766,2008,1,5,7.5296,46.303,1.90794,0.262094
26767,2008,1,6,6.67,48.32,1.8,0.285
26768,2008,1,6,7.75,48.39,1.9,0.271
26769,2008,1,7,-1.13,43.12,2.2,0.217
26770,2008,1,7,7.2,43.92,1.7,0.315
26771,2008,1,7,6.74,44.99,1.6,0.331
26772,2008,1,8,3.15,43.55,1.6,0.331
26773,2008,1,8,10.1273,46.5749,2.17362,0.24
26774,2008,1,9,0.29,42.97,1.4,0.38
26775,2008,1,9,-0.86,42.86,1.6,0.331
26776,2008,1,9,-0.59,43.4,2.2,0.217
26777,2008,1,9,6.73,44.74,1.8,0.3
26778,2008,1,10,-1.3413,42.7808,1.443,0.37368
26779,2008,1,11,7.33,44.42,2.30646,0.24
26780,2008,1,11,2.75,42.52,1.6,0.344
26781,2008,1,11,1.2448,42.3772,2.4393,0.24
26782,2008,1,11,-0.02,43,1.4,0.393
26783,2008,1,12,-1.85,48.98,1.8,0.3
26784,2008,1,12,6.59,45.39,1.5,0.373
26785,2008,1,12,-1.46,43.22,1.8,0.3
26786,2008,1,13,2.84,45.96,1.3,0.415
26787,2008,1,13,-0.62,43.05,1.7,0.321
26788,2008,1,13,6.85,46.31,1.8,0.3
26789,2008,1,14,5.82,47.69,1.6,0.331
26790,2008,1,14,8.23,43.38,2.2,0.225
26791,2008,1,14,6.29,47.42,2,0.246
26792,2008,1,15,-0.01,43,1.8,0.3
26793,2008,1,15,0.9275,42.5542,2.1072,0.24
26794,2008,1,16,-1.4265,42.8335,1.64226,0.325858
26795,2008,1,16,7.4722,46.2675,1.989318,0.242564
26796,2008,1,16,7.9294,44.8646,2.24004,0.24
26797,2008,1,17,6.67,48.31,1.7,0.315
26798,2008,1,17,7.871,43.861,2.4393,0.24
26799,2008,1,17,5.25,42.85,1.6,0.331
26800,2008,1,17,6.71,44.42,1.5,0.363
26801,2008,1,17,-3.39,48.2,2.2,0.217
26802,2008,1,18,6.26,45.08,1.5,0.363
26803,2008,1,18,6.93,45.71,1.6,0.347
26804,2008,1,18,-0.73,43.11,1.8,0.285
26805,2008,1,19,7.72,48.16,1.8,0.3
26806,2008,1,19,2.5888,41.666,2.30646,0.24
26807,2008,1,19,-2.08,48.53,2,0.246
26808,2008,1,20,-1.58,43.11,1.6,0.331
26809,2008,1,20,-1.09,43.13,1.3,0.415
26810,2008,1,20,7.454,45.9104,1.97436,0.246154
26811,2008,1,20,-3.98,47.2,2.2,0.225
26812,2008,1,21,6.82,44.56,1.3,0.413
26813,2008,1,21,8.6573,47.3882,1.97436,0.246154
26814,2008,1,21,10.1993,43.9074,2.9,0.24
26815,2008,1,21,2.11,42.59,1.5,0.356
26816,2008,1,21,9.3574,46.852,3.44528,0.24
26817,2008,1,21,-1.35,42.85,1.6,0.331
26818,2008,1,22,0.2,42.92,1.4,0.393
26819,2008,1,23,6.65,46.9,2,0.246
26820,2008,1,24,0.81,42.62,1.7,0.309
26821,2008,1,24,4.43,44.84,2.2,0.225
26822,2008,1,24,-0.42,43.1,1.4,0.397
26823,2008,1,25,2.05,42.81,1.9,0.271
26824,2008,1,26,-1.64,47.14,2.4,0.205
26825,2008,1,26,0.8452,41.3101,2.1072,0.24
26826,2008,1,26,-1.5,43.11,1.7,0.321
26827,2008,1,26,-1.2725,42.8205,1.57584,0.341798
26828,2008,1,27,9.1071,44.8603,2.1072,0.24
26829,2008,1,27,2.58,46.54,1.5,0.363
26830,2008,1,27,-3.12,48.37,1.6,0.347
26831,2008,1,27,6.69,48.34,2.2,0.225
26832,2008,1,28,7.3981,45.2383,1.50942,0.357739
26833,2008,1,28,6.58,45.24,2,0.258
26834,2008,1,28,6.44,46.09,2.2,0.225
26835,2008,1,29,6.18,45.28,1.4,0.397
26836,2008,1,29,6.76,44.79,1.4,0.397
26837,2008,1,30,-0.01,42.97,1.3,0.415
26838,2008,1,30,6.87,44.46,1.8,0.3
26839,2008,1,30,3.36,44.98,1.9,0.271
26840,2008,1,30,9.0098,48.448,2.30646,0.24
26841,2008,1,31,7.63,43.99,2.1,0.235
26842,2008,1,31,-2.2027,42.7227,1.84152,0.278035
26843,2008,1,31,-1.8413,43.1225,1.70868,0.309917
26844,2008,1,31,-0.76,47.07,2.2,0.217
26845,2008,1,31,-0.79,48.05,2.2,0.217
26846,2008,1,31,9.3395,43.7827,1.97436,0.246154
26847,2008,2,1,2.9,46.05,3,0.086
26848,2008,2,1,-3.59,48.38,2,0.246
26849,2008,2,2,1.34,47.82,2,0.258
26850,2008,2,2,-1.4013,42.8152,1.97436,0.246154
26851,2008,2,2,-2.83,47.53,1.8,0.3
26852,2008,2,2,7.62,47.49,1.7,0.315
26853,2008,2,2,-1.01,48.6,1.6,0.331
26854,2008,2,2,8.6101,46.1693,1.90794,0.262094
26855,2008,2,2,6.89,45.06,1.6,0.335
26856,2008,2,3,7.5853,44.8977,1.57584,0.341798
26857,2008,2,3,-1.07,42.85,1.8,0.3
26858,2008,2,3,6.08,47.36,1.6,0.331
26859,2008,2,4,6.75,44.8,2.1,0.235
26860,2008,2,4,-1.08,43.1,2.3,0.21
26861,2008,2,5,7.22,44.78,1.5,0.363
26862,2008,2,5,7.07,45.16,1.8,0.3
26863,2008,2,5,6.51,47.21,2.3,0.21
26864,2008,2,6,7.9969,48.0327,1.90794,0.262094
26865,2008,2,6,10.8048,43.1329,2.17362,0.24
26866,2008,2,6,1.9274,52.5778,2.4393,0.24
26867,2008,2,6,0.3,42.94,2.2,0.225
26868,2008,2,7,5.9807,51.1429,1.97436,0.246154
26869,2008,2,8,6.53,44.34,1.6,0.347
26870,2008,2,8,-0.47,43.12,1.9,0.271
26871,2008,2,8,6.14,44.02,1.7,0.315
26872,2008,2,9,-0.05,43.05,1.3,0.415
26873,2008,2,9,7.4306,46.55,2.04078,0.24
26874,2008,2,9,-1.3083,42.8033,1.90794,0.262094
26875,2008,2,9,10.9718,44.2785,2.30646,0.24
26876,2008,2,9,7.16,44.86,1.8,0.285
26877,2008,2,10,3.24,45.02,1.6,0.347
26878,2008,2,10,0.68,42.69,1.7,0.321
26879,2008,2,11,2.13,42.32,1.5,0.368
26880,2008,2,11,-0.5208,42.5303,1.50942,0.357739
26881,2008,2,12,2.08,42.6,1.7,0.315
26882,2008,2,13,6.69,45.02,1.8,0.3
26883,2008,2,13,7.47,44.55,1.88561,0.267454
26884,2008,2,14,-1.9,47.16,2.1,0.235
26885,2008,2,15,1.6157,42.3285,1.64226,0.325858
26886,2008,2,15,0.5663,42.3458,3.2,0.24
26887,2008,2,16,7.6899,45.214,1.90794,0.262094
26888,2008,2,16,8.22,48.88,2.6,0.092
26889,2008,2,16,7.81,47.68,1.8,0.3
26890,2008,2,16,-0.98,43.25,2.4,0.205
26891,2008,2,16,6.74,44.72,1.3,0.413
26892,2008,2,16,-1.95,48.44,1.9,0.271
26893,2008,2,16,6.18,44.29,2,0.246
26894,2008,2,16,10.7612,43.1084,2.50572,0.24
26895,2008,2,17,3.69,45.55,1.6,0.331
26896,2008,2,17,0.04,43,1.3,0.418
26897,2008,2,17,7.17,45.89,3.4,0.07
26898,2008,2,17,8.11,49.17,2,0.258
26899,2008,2,17,2.46,42.81,1.9,0.271
26900,2008,2,18,7.5,44.15,1.6,0.331
26901,2008,2,18,6.09,47.53,1.9,0.271
26902,2008,2,19,6.02,46.78,2.1,0.229
26903,2008,2,19,6.87,44.53,1.3,0.427
26904,2008,2,19,7.26,44.54,1.7751,0.293976
26905,2008,2,19,2.04,42.86,1.8,0.3
26906,2008,2,20,0.04,47.19,2,0.246
26907,2008,2,20,7.883,43.842,2.6,0.24
26908,2008,2,20,7.35,45.02,1.7751,0.293976
26909,2008,2,20,-1.3629,42.5487,2.17362,0.24
26910,2008,2,20,1.1187,42.519,1.63688,0.327149
26911,2008,2,21,5.28,47.25,2.2,0.225
26912,2008,2,21,0.09,43.02,1.1,0.47
26913,2008,2,21,6.64,48.33,1.6,0.347
26914,2008,2,22,0.86,42.59,1.7,0.309
26915,2008,2,22,2.9213,41.8647,2.50572,0.24
26916,2008,2,22,-1.2692,42.802,2.1072,0.24
26917,2008,2,22,6.93,48.18,1.7,0.315
26918,2008,2,22,10.6243,44.5433,2.04078,0.24
26919,2008,2,23,7.9166,45.6365,1.7751,0.293976
26920,2008,2,23,6.88,44.57,1.2,0.45
26921,2008,2,23,-0.04,43.02,1.5,0.368
26922,2008,2,23,1.0387,42.2428,2.24004,0.24
26923,2008,2,23,2.13,42.35,1.8,0.3
26924,2008,2,23,-0.53,43.07,1.4,0.38
26925,2008,2,25,0.38,42.69,1.4,0.38
26926,2008,2,25,7.46,44.32,1.7,0.31
26927,2008,2,25,-2.4828,42.6047,2.369898,0.24
26928,2008,2,25,8.4242,44.78,2.17362,0.24
26929,2008,2,25,5.84,45.19,2.1,0.235
26930,2008,2,25,7.55,44.02,1.6,0.331
26931,2008,2,26,3.8,46.66,1.9,0.271
26932,2008,2,26,6.76,44.58,1.4,0.386
26933,2008,2,27,-0.4229,53.361,4.7,0.24
26934,2008,2,27,6.36,45.88,2,0.246
26935,2008,2,28,6.49,47.66,1.4,0.38
26936,2008,2,28,-0.03,43.01,2,0.258
26937,2008,2,28,-0.78,48.15,2,0.258
26938,2008,2,29,0.47,42.83,1.2,0.432
26939,2008,2,29,-0.75,42.89,1.3,0.415
26940,2008,2,29,6.73,43.9,1.4,0.397
26941,2008,2,29,7.3341,50.3463,2.04078,0.24
26942,2008,3,1,8.558,44.5007,2.6,0.24
26943,2008,3,1,0.9277,42.53,1.878483,0.269164
26944,2008,3,1,2.83,45.97,2.4,0.205
26945,2008,3,1,-0.55,43.43,3,0.069
26946,2008,3,1,6.43,45.28,1.9,0.271
26947,2008,3,2,7.25,44.77,1.8,0.3
